Title,URL,latitude,longitude,Type
Lotte Plaza Market at Orlando,"https://www.google.com/maps/place/Lotte+Plaza+Market+at+Orlando/@28.5545851,-81.4150423,17z/data=!3m1!4b1!4m6!3m5!1s0x88e77bbcc8b8229b:0x162aa035da95c7be!8m2!3d28.5545851!4d-81.4150423!16s%2Fg%2F11vr7ycymp?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",28.5545851,-81.4150423,Digital
Oh Mochi Richmond,"https://www.google.com/maps/place/Oh+Mochi+Richmond/@37.5493701,-77.4524884,17z/data=!3m1!4b1!4m6!3m5!1s0x89b1117f66608575:0xa9f4b27a53d2006!8m2!3d37.5493701!4d-77.4524884!16s%2Fg%2F11p6sbf0pc?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.5493701,-77.4524884,Digital
Oh Mochi Virginia Beach,"https://www.google.com/maps/place/Oh+Mochi+Virginia+Beach/@36.8437376,-76.1203553,17z/data=!3m1!4b1!4m6!3m5!1s0x89ba956993b3abeb:0x37c4587899884536!8m2!3d36.8437376!4d-76.1203553!16s%2Fg%2F11vc5gsmh2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",36.8437376,-76.1203553,Digital
Teehee,"https://www.google.com/maps/place/Teehee/@42.3422331,-71.1200477,17z/data=!3m1!4b1!4m6!3m5!1s0x89e379956ef4d253:0x3c53c7c43db6775d!8m2!3d42.3422331!4d-71.1200477!16s%2Fg%2F1thw34k7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.3422331,-71.1200477,Digital
Line Friends New York Times Square Store,"https://www.google.com/maps/place/Line+Friends+New+York+Times+Square+Store/@40.7578341,-73.9858859,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25854f75e50b7:0xa23eda43a2e165ab!8m2!3d40.7578341!4d-73.9858859!16s%2Fg%2F11d_v8ysvs?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7578341,-73.9858859,Digital
Leafy Korean Dessert Cafe,"https://www.google.com/maps/place/Leafy+Korean+Dessert+Cafe/@38.9085129,-94.6703288,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0eb1d7177dc13:0xd9978ae5902af767!8m2!3d38.9085129!4d-94.6703288!16s%2Fg%2F11tj9x_kbc?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9085129,-94.6703288,Digital
Seoul Stick,"https://www.google.com/maps/place/Seoul+Stick/@41.9100679,-87.6767266,17z/data=!3m1!4b1!4m6!3m5!1s0x880fd3d821cf6e7b:0x5a410efbb57f931b!8m2!3d41.9100679!4d-87.6767266!16s%2Fg%2F11v11jzjb5?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.9100679,-87.6767266,Digital
Kpop Nara - Streets of Woodfield,"https://www.google.com/maps/place/Kpop+Nara+-+Streets+of+Woodfield/@42.039553,-88.0337576,17z/data=!3m1!4b1!4m6!3m5!1s0x880fafd8f2ddfd45:0xed3ec17230e08b6f!8m2!3d42.039553!4d-88.0337576!16s%2Fg%2F11y1c55lng?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.039553,-88.0337576,Digital
Sistar Beauty,"https://www.google.com/maps/place/Sistar+Beauty/@41.7331256,-87.6259399,16z/data=!3m1!4b1!4m6!3m5!1s0x880e25fbd871a9b7:0x66077a68dfee9589!8m2!3d41.7331256!4d-87.6259399!16s%2Fg%2F11b700vcb_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.7331256,-87.6259399,Digital
Boba King,"https://www.google.com/maps/place/Boba+King/@36.1620558,-115.0625134,17z/data=!3m1!4b1!4m6!3m5!1s0x80c8db9a37477f0f:0x68512bc85f14a7fc!8m2!3d36.1620558!4d-115.0625134!16s%2Fg%2F11px8mc4qz?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",36.1620558,-115.0625134,Digital
KPOP NARA,"https://www.google.com/maps/place/Kpop+Nara+Chicago/@41.8748066,-87.6273514,17z/data=!3m1!4b1!4m6!3m5!1s0x880e2d23ebee0459:0xc0a4e43c04eb5e9e!8m2!3d41.8748066!4d-87.6273514!16s%2Fg%2F11sthp24h_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.8748066,-87.6273514,Digital
KPOP USA,"https://www.google.com/maps/place/KPOP+USA/@36.1269102,-115.2224509,17z/data=!3m1!4b1!4m6!3m5!1s0x80c8c7285650f65d:0x5a3a8f912d319880!8m2!3d36.1269102!4d-115.2224509!16s%2Fg%2F11gnst82pt?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",36.1269102,-115.2224509,Digital
Joah Boba,"https://www.google.com/maps/place/Joah+Boba/@36.0719592,-115.0764314,17z/data=!3m1!4b1!4m6!3m5!1s0x80c8d109fab44bcf:0xd32a209b8be48ad1!8m2!3d36.0719592!4d-115.0764314!16s%2Fg%2F11t8305zg4?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",36.0719592,-115.0764314,Digital
Selfie Avenue/Life4Cuts,"https://www.google.com/maps/place/Selfie+Avenue%2FLife4Cuts/@47.8267665,-122.2715285,17z/data=!3m1!4b1!4m6!3m5!1s0x5490053842929ddb:0xb87ffab572b994c2!8m2!3d47.8267665!4d-122.2715285!16s%2Fg%2F11wtgyn5sz?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",47.8267665,-122.2715285,Digital
Sharetea Plus Tukwila,"https://www.google.com/maps/place/Sharetea+Plus+Tukwila/@47.4596651,-122.2535862,17z/data=!3m1!4b1!4m6!3m5!1s0x54905d92670866eb:0x4454900020380016!8m2!3d47.4596651!4d-122.2535862!16s%2Fg%2F11h4vk8py0?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",47.4596651,-122.2535862,Digital
Sharetea University of Washington (UW),"https://www.google.com/maps/place/Sharetea+University+of+Washington+(UW)/@47.6640188,-122.3129376,17z/data=!3m1!4b1!4m6!3m5!1s0x54901559b073729b:0x80e76a39383b198!8m2!3d47.6640188!4d-122.3129376!16s%2Fg%2F11mvzkhw82?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",47.6640188,-122.3129376,Digital
Devil Angel Desserts,"https://www.google.com/maps/place/Devil+%26+Angel+Desserts/@40.5095893,-111.9972138,17z/data=!3m1!4b1!4m6!3m5!1s0x875285d328027561:0x969d7ad69156e65d!8m2!3d40.5095893!4d-111.9972138!16s%2Fg%2F11l5hfcm14?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.5095893,-111.9972138,Digital
Sharetea Seattle Chinatown-International District,"https://www.google.com/maps/place/Sharetea+Seattle+Chinatown-International+District/@47.5982502,-122.3249352,17z/data=!3m1!4b1!4m6!3m5!1s0x54906bf998aadae5:0xebba7adfcaa83705!8m2!3d47.5982502!4d-122.3249352!16s%2Fg%2F11scvbslj2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",47.5982502,-122.3249352,Digital
H Mart Great Neck,"https://www.google.com/maps/place/H+Mart+Great+Neck/@40.7749067,-73.7328251,17z/data=!3m1!4b1!4m6!3m5!1s0x89c289ec4585b5bb:0x18df692750cfdc6b!8m2!3d40.7749067!4d-73.7328251!16s%2Fg%2F1tdph3qb?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7749067,-73.7328251,Digital
H Mart Yonkers,"https://www.google.com/maps/place/H+Mart+Yonkers/@40.9596789,-73.8430018,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2ed32dc1e0e07:0xcf0badedddacb2f4!8m2!3d40.9596789!4d-73.8430018!16s%2Fg%2F11g71bhvfv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.9596789,-73.8430018,Digital
H Mart Little Ferry,"https://www.google.com/maps/place/H+Mart/@40.8564643,-74.033966,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2f9d92cced537:0x173529e6f90b7435!8m2!3d40.8564643!4d-74.033966!16s%2Fg%2F1tfcv4n5?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.8564643,-74.033966,Digital
H Mart Edison,"https://www.google.com/maps/place/H+Mart+Edison/@40.5134581,-74.4077762,17z/data=!3m1!4b1!4m6!3m5!1s0x89c3b7df4c1f6565:0x587434065b325cc!8m2!3d40.5134581!4d-74.4077762!16s%2Fg%2F1thp8y77?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.5134581,-74.4077762,Digital
Salt Lake Chinatown,"https://www.google.com/maps/place/Salt+Lake+Chinatown/@40.6980745,-111.8890762,17z/data=!3m1!4b1!4m6!3m5!1s0x87528af700359ea3:0xc829d7b017f0361d!8m2!3d40.6980745!4d-111.8890762!16s%2Fg%2F1tggbg13?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6980745,-111.8890762,Digital
Asiana Market,"https://www.google.com/maps/place/Asiana+Market/@33.6553254,-112.1542391,17z/data=!3m1!4b1!4m6!3m5!1s0x872b68cf74902ed7:0xb49939dfa84f28af!8m2!3d33.6553254!4d-112.1542391!16s%2Fg%2F1hc3nspnn?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.6553254,-112.1542391,Digital
Dessert in Desert,"https://www.google.com/maps/place/Dessert+in+Desert/@33.6523054,-111.9245665,17z/data=!3m1!4b1!4m6!3m5!1s0x872b77368940e875:0x1939fa45d2c6d573!8m2!3d33.6523054!4d-111.9245665!16s%2Fg%2F11fql1vy7g?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.6523054,-111.9245665,Digital
Premium Matcha Cafe Maiko,"https://www.google.com/maps/place/Premium+Matcha+Cafe+Maiko/@29.5226841,-98.506627,17z/data=!3m1!4b1!4m6!3m5!1s0x865c61142c0fcfbf:0xad4252efcb3020c!8m2!3d29.5226841!4d-98.506627!16s%2Fg%2F11j2d8mdbg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",29.5226841,-98.506627,Digital
Honeymee,"https://www.google.com/maps/place/Honeymee/@29.7052759,-95.5551643,17z/data=!3m1!4b1!4m6!3m5!1s0x8640c362174cfcb5:0xc4b59e386ce3d3a2!8m2!3d29.7052759!4d-95.5551643!16s%2Fg%2F11kbz2xwk_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",29.7052759,-95.5551643,Digital
Boba & More Dublin,"https://www.google.com/maps/place/Boba+%26+More+Dublin/@37.7046559,-121.8974038,17z/data=!3m1!4b1!4m6!3m5!1s0x808fef115211010b:0x31992dc5bf4acd19!8m2!3d37.7046559!4d-121.8974038!16s%2Fg%2F11vs4bxq2g?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.7046559,-121.8974038,Digital
KPOP Station Northridge,"https://www.google.com/maps/place/KPOP+Station+Northridge/@34.2375784,-118.5560887,17z/data=!3m1!4b1!4m6!3m5!1s0x80c29b7f6e76b91d:0xaa033536ecff358c!8m2!3d34.2375784!4d-118.5560887!16s%2Fg%2F11scmkcp_m?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.2375784,-118.5560887,Digital
Life4Cuts Santa Anita Mall Studio,"https://www.google.com/maps/place/Life4Cuts+Santa+Anita+Mall+Studio/@34.1347003,-118.051589,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2dbdaf31f9d6f:0x4dd92eaa0c2d1c44!8m2!3d34.1347003!4d-118.051589!16s%2Fg%2F11l32jsjqx?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.1347003,-118.051589,Digital
SarangHello,"https://www.google.com/maps/place/KPOP+NARA+SF/@37.7427309,-122.488339,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7d10409060d5:0x4a10af46c8a29ac3!8m2!3d37.7427309!4d-122.488339!16s%2Fg%2F11n0yzg_pv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.7427309,-122.488339,Digital
Hanshin Pocha,"https://www.google.com/maps/place/Hanshin+Pocha/@34.0634123,-118.2981865,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7cbff3250cb:0x231579eecbd814e1!8m2!3d34.0634123!4d-118.2981865!16s%2Fg%2F11j1cysnpm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.0634123,-118.2981865,Digital
Kpop 1004,"https://www.google.com/maps/place/Kpop+1004/@37.4170137,-121.8983617,17z/data=!3m1!4b1!4m6!3m5!1s0x808fcf0015ae94e1:0x8c6d9cef2a7936cc!8m2!3d37.4170137!4d-121.8983617!16s%2Fg%2F11vm28q6mg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.4170137,-121.8983617,Digital
TK92 Korean BBQ,"https://www.google.com/maps/place/TK92+Korean+BBQ/@34.078957,-118.1032621,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2db74f1b15b11:0xa8d8563cc159d8fb!8m2!3d34.078957!4d-118.1032621!16s%2Fg%2F11fb21sdrz?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.078957,-118.1032621,Digital
Devil & Angel Ice Cream,"https://www.google.com/maps/place/Devil+%26+Angel+Ice+Cream/@37.9709972,-122.0578976,17z/data=!3m1!4b1!4m6!3m5!1s0x808567e82427500d:0xf4f23521be24292b!8m2!3d37.9709972!4d-122.0578976!16s%2Fg%2F11j34_hd34?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.9709972,-122.0578976,Digital
Urban Pocha,"https://www.google.com/maps/place/Urban+Pocha/@34.1447333,-118.1509425,16z/data=!3m1!4b1!4m6!3m5!1s0x80c2c36eff38712b:0x75fd75c074517ca!8m2!3d34.1447333!4d-118.1509425!16s%2Fg%2F11kr_0_96l?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.1447333,-118.1509425,Digital
Honeymee,"https://www.google.com/maps/place/Honeymee/@33.8894738,-118.308855,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b582f18038ab:0x609aede5b2a2f036!8m2!3d33.8894738!4d-118.308855!16s%2Fg%2F11b7zhvzcy?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8894738,-118.308855,Digital
HHD(Heuk Hwa Dang),"https://www.google.com/maps/place/HHD(Heuk+Hwa+Dang)/@34.0629424,-118.3093026,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b926955e39a9:0x84721fe468b37085!8m2!3d34.0629424!4d-118.3093026!16s%2Fg%2F11sq05tlsz?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.0629424,-118.3093026,Digital
Anju House,"https://www.google.com/maps/place/Anju+House/@34.070171,-118.3076326,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b9dcd25a0815:0xa908afb5669e32ee!8m2!3d34.070171!4d-118.3076326!16s%2Fg%2F11ty0lfs4_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.070171,-118.3076326,Digital
Chi Chi LA ( 치치 엘에이 ),"https://www.google.com/maps/place/Chi+Chi+LA+(+%EC%B9%98%EC%B9%98+%EC%97%98%EC%97%90%EC%9D%B4+)/@34.0633293,-118.2940067,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7cb87f57855:0xf9d2ab35e5a7f2f8!8m2!3d34.0633293!4d-118.2940067!16s%2Fg%2F11sd9r0t5f?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.0633293,-118.2940067,Digital
One Zo Boba - Irvine,"https://www.google.com/maps/place/One+Zo+Boba+-+Irvine/@33.6976019,-117.7408383,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcdd68cbc85895:0x1b4ed0cbd9aa5dff!8m2!3d33.6976019!4d-117.7408383!16s%2Fg%2F11h88g085f?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.6976019,-117.7408383,Digital
I Spa,"https://www.google.com/maps/place/I+Spa/@33.6977813,-117.8327105,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcdea03d028dd7:0x8f6f0d35064aacaa!8m2!3d33.6977813!4d-117.8327105!16s%2Fg%2F1hc0r_mbg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.6977813,-117.8327105,Digital
Oiio Cafe,"https://www.google.com/maps/place/Oiio+Cafe/@33.7894047,-117.8532434,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcd955f2ca306b:0xcb36d44ef095bf08!8m2!3d33.7894047!4d-117.8532434!16s%2Fg%2F11fpdck6ng?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.7894047,-117.8532434,Digital
Handel's Homemade Ice Cream Irvine Market Place,"https://www.google.com/maps/place/Handel's+Homemade+Ice+Cream+Irvine+Market+Place/@33.7224685,-117.7900863,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcdd95ca294173:0x47f3f7357b5b8af4!8m2!3d33.7224685!4d-117.7900863!16s%2Fg%2F11nn3psgsr?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.7224685,-117.7900863,Digital
Haus pocha,"https://www.google.com/maps/place/Haus+pocha/@33.8978279,-117.9857834,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2b8225d76259:0x6fe9d0d059359eb!8m2!3d33.8978279!4d-117.9857834!16s%2Fg%2F11lgyd6981?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8978279,-117.9857834,Digital
TOP BBQ GRILL,"https://www.google.com/maps/place/TOP+BBQ+GRILL/@33.8337072,-118.0094711,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2956cc8f99fb:0x4676e39595f66ce4!8m2!3d33.8337072!4d-118.0094711!16s%2Fg%2F1tnblfsg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8337072,-118.0094711,Digital
H Mart Long Island City,"https://www.google.com/maps/place/H+Mart+Long+Island+City/@40.7518768,-73.9145507,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25f36e5fa8673:0x9da47a20cea78f6b!8m2!3d40.7518768!4d-73.9145507!16s%2Fg%2F11tjx51_f1?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7518768,-73.9145507,Digital
Penny Arcade,"https://www.google.com/maps/place/Penny+Arcade/@43.6492711,-79.4218626,17z/data=!3m1!4b1!4m6!3m5!1s0x882b34f9181ced43:0xff0efb221562e0!8m2!3d43.6492711!4d-79.4218626!16s%2Fg%2F1v6l83fl?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.6492711,-79.4218626,Vintage
Regal Atlas Park,"https://www.google.com/maps/place/Regal+Atlas+Park/@40.7078865,-73.868153,16z/data=!3m1!4b1!4m6!3m5!1s0x89c25c2c78c6cd57:0x9cec35181fd1eb38!8m2!3d40.7078865!4d-73.868153!16s%2Fg%2F1tfzsvck?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7078865,-73.868153,Digital
Thirteen Crosby,"https://www.google.com/maps/place/Thirteen+Crosby/@40.7224483,-73.9937356,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259270f0339fb:0x3c0241cb2f544732!8m2!3d40.7224483!4d-73.9937356!16s%2Fg%2F11gr5v22zs?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7224483,-73.9937356,Digital
Mills Market,"https://www.google.com/maps/place/Mills+Market/@28.552895,-81.3651621,17z/data=!3m1!4b1!4m6!3m5!1s0x88e77b005b295a1b:0x1d11804b5ebecf1a!8m2!3d28.552895!4d-81.3651621!16s%2Fg%2F11lv4cxnzg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",28.552895,-81.3651621,Digital
Awoke Vintage Brooklyn,"https://www.google.com/maps/place/Awoke+Vintage+Brooklyn/@40.7168508,-73.9592401,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2595e03e1a2e1:0x96980af316551190!8m2!3d40.7168508!4d-73.9592401!16s%2Fg%2F12614_0kk?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7168508,-73.9592401,Receipt
TESO-X,"https://www.google.com/maps/place/TESO-X/@40.7579735,-73.8302572,17z/data=!3m1!4b1!4m6!3m5!1s0x89c261e74f313069:0xfa73828c0115dc01!8m2!3d40.7579735!4d-73.8302572!16s%2Fg%2F11t_w795jt?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7579735,-73.8302572,Digital
Life Four Cuts - East Village,"https://www.google.com/maps/place/Life+Four+Cuts+-+East+Village/@40.7290321,-73.9882174,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25931dab1dddf:0xe2bfd38bb12f74b2!8m2!3d40.7290321!4d-73.9882174!16s%2Fg%2F11w_mqmdn7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7290321,-73.9882174,Digital
TESO LIFE,"https://www.google.com/maps/place/TESO+Life/@40.6353409,-74.0106239,17z/data=!3m1!4b1!4m6!3m5!1s0x89c24552a075bba9:0x78232a53f5c83c39!8m2!3d40.6353409!4d-74.0106239!16s%2Fg%2F11s239m8hs?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6353409,-74.0106239,Digital
HARUFILM,"https://www.google.com/maps/place/HARUFILM/@40.7470671,-73.9859609,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259f024cd6d69:0xa76c623bbb34edbf!8m2!3d40.7470671!4d-73.9859609!16s%2Fg%2F11yhs53x03?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7470671,-73.9859609,Digital
Chica & The Don,"https://www.google.com/maps/place/Chica+%26+The+Don/@40.7393774,-73.9889987,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259ab4fce4f49:0x30b1b1359c79d572!8m2!3d40.7393774!4d-73.9889987!16s%2Fg%2F11vwz8b7gf?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7393774,-73.9889987,Vintage
1607 Broadway,"https://www.google.com/maps/place/1607+Broadway,+New+York,+NY+10019/@40.7606177,-73.9847574,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2585676b8c021:0x759729b1c0e1324f!8m2!3d40.7606177!4d-73.9847574!16s%2Fg%2F11b8z38ljc?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7606177,-73.9847574,Digital
AUTOPHOTO | Photobooth Gallery & Museum,"https://www.google.com/maps/place/AUTOPHOTO+%7C+Photobooth+Gallery+%26+Museum/@40.71951,-73.98978,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2595d7c4708db:0xa0a81107e4e832ab!8m2!3d40.71951!4d-73.98978!16s%2Fg%2F11yjn49qtf?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.71951,-73.98978,Vintage
Pikchi,"https://www.google.com/maps/place/Pikchi+Photobooth/@40.717802,-73.992064,16z/data=!3m1!4b1!4m6!3m5!1s0x89c259f24554faaf:0x8d696bb1ffc72c7b!8m2!3d40.717802!4d-73.992064!16s%2Fg%2F11ygtskghr?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.717802,-73.992064,Digital
Otto's Shrunken Head,"https://www.google.com/maps/place/Otto's+Shrunken+Head/@40.7294629,-73.9786985,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2597698c28047:0x718667529870b869!8m2!3d40.7294629!4d-73.9786985!16s%2Fm%2F0k1s67w?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7294629,-73.9786985,Vintage
El Vez and Burrito Bar,"https://www.google.com/maps/place/El+Vez+and+Burrito+Bar/@40.7146485,-74.0154318,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25a1b9dcb2951:0x941abc2ae2371bbf!8m2!3d40.7146485!4d-74.0154318!16s%2Fg%2F1z44bx553?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7146485,-74.0154318,Vintage
Old Stanley's Bar,"https://www.google.com/maps/place/Old+Stanley's+Bar/@40.7010028,-73.9140111,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25c1f3539d2ed:0xea91073a192819fe!8m2!3d40.7010028!4d-73.9140111!16s%2Fg%2F1s04dc0st?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7010028,-73.9140111,Vintage
Marco's,"https://www.google.com/maps/place/Marco's/@40.6947296,-73.9309421,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25c0939b4e2e9:0xbed66e7a53b6cc6c!8m2!3d40.6947296!4d-73.9309421!16s%2Fg%2F11c70c9h39?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6947296,-73.9309421,Vintage
Hank’s Bar,"https://www.google.com/maps/place/Hank%E2%80%99s+Bar/@40.698632,-73.9341222,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25d20b97ba551:0xbdee7c4b4fad9a57!8m2!3d40.698632!4d-73.9341222!16s%2Fg%2F11vxgvm0ny?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.698632,-73.9341222,Vintage
TV Eye,"https://www.google.com/maps/place/TV+Eye/@40.6978544,-73.9052185,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25dd93826a059:0xc6e39cd09d5c1a4f!8m2!3d40.6978544!4d-73.9052185!16s%2Fg%2F11fqwh3pq2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6978544,-73.9052185,Vintage
The Ripple Room,"https://www.google.com/maps/place/The+Ripple+Room/@40.7204451,-73.9935856,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259004fb13eab:0x5e453c91bc0af036!8m2!3d40.7204451!4d-73.9935856!16s%2Fg%2F11xdjvw76z?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7204451,-73.9935856,Vintage
